time,open,high,low,close,volume,spread,real_volume
2025-09-30 17:00:00+00:00,3845.95,3846.725,3845.95,3846.614,152,160,0
2025-09-30 17:01:00+00:00,3846.57,3847.572,3845.212,3845.45,186,160,0
2025-09-30 17:02:00+00:00,3845.416,3845.896,3844.576,3844.871,237,160,0
2025-09-30 17:03:00+00:00,3844.812,3845.004,3844.093,3844.722,175,160,0
2025-09-30 17:04:00+00:00,3844.693,3845.396,3844.041,3845.358,148,160,0
2025-09-30 17:05:00+00:00,3845.374,3845.498,3844.715,3845.221,131,160,0
2025-09-30 17:06:00+00:00,3845.253,3845.567,3844.574,3844.574,151,160,0
2025-09-30 17:07:00+00:00,3844.55,3844.852,3843.704,3844.719,154,160,0
2025-09-30 17:08:00+00:00,3844.681,3845.157,3844.173,3844.815,163,160,0
2025-09-30 17:09:00+00:00,3844.817,3846.366,3844.65,3846.366,115,160,0
2025-09-30 17:10:00+00:00,3846.414,3846.748,3845.685,3846.702,130,160,0
2025-09-30 17:11:00+00:00,3846.675,3847.064,3845.746,3846.039,145,160,0
2025-09-30 17:12:00+00:00,3846.029,3846.063,3845.505,3845.656,116,160,0
2025-09-30 17:13:00+00:00,3845.636,3846.213,3845.499,3845.826,98,160,0
2025-09-30 17:14:00+00:00,3845.838,3845.886,3845.068,3845.506,125,160,0
2025-09-30 17:15:00+00:00,3845.531,3846.518,3845.35,3845.986,179,160,0
2025-09-30 17:16:00+00:00,3846.009,3847.204,3845.37,3846.934,182,160,0
2025-09-30 17:17:00+00:00,3846.976,3847.801,3846.854,3847.472,113,160,0
2025-09-30 17:18:00+00:00,3847.477,3847.998,3847.251,3847.658,130,160,0
2025-09-30 17:19:00+00:00,3847.688,3848.388,3847.506,3847.696,125,160,0
2025-09-30 17:20:00+00:00,3847.808,3848.027,3847.109,3847.917,180,160,0
2025-09-30 17:21:00+00:00,3847.908,3848.066,3847.112,3847.776,157,160,0
2025-09-30 17:22:00+00:00,3847.853,3848.696,3847.569,3848.312,145,160,0
2025-09-30 17:23:00+00:00,3848.407,3848.477,3847.307,3847.658,178,160,0
2025-09-30 17:24:00+00:00,3847.655,3848.232,3847.65,3847.951,142,160,0
2025-09-30 17:25:00+00:00,3847.986,3848.139,3847.31,3847.904,129,160,0
2025-09-30 17:26:00+00:00,3847.988,3847.988,3846.547,3847.164,174,160,0
2025-09-30 17:27:00+00:00,3847.23,3847.499,3846.237,3846.878,240,160,0
2025-09-30 17:28:00+00:00,3846.857,3846.91,3845.412,3845.611,259,160,0
2025-09-30 17:29:00+00:00,3845.771,3846.39,3845.132,3845.627,249,160,0
2025-09-30 17:30:00+00:00,3845.666,3846.988,3845.296,3846.4,238,160,0
2025-09-30 17:31:00+00:00,3846.451,3846.689,3845.709,3845.957,151,160,0
2025-09-30 17:32:00+00:00,3845.957,3847.098,3845.923,3846.806,155,160,0
2025-09-30 17:33:00+00:00,3846.754,3847.052,3846.187,3847.042,137,160,0
2025-09-30 17:34:00+00:00,3847.028,3847.729,3846.873,3847.729,131,160,0
2025-09-30 17:35:00+00:00,3847.687,3849.15,3847.687,3849.15,149,160,0
2025-09-30 17:36:00+00:00,3849.17,3849.311,3847.769,3848.224,154,160,0
2025-09-30 17:37:00+00:00,3848.209,3848.319,3846.189,3846.482,176,160,0
2025-09-30 17:38:00+00:00,3846.454,3847.292,3846.269,3846.984,146,160,0
2025-09-30 17:39:00+00:00,3846.9,3847.254,3846.508,3847.254,151,160,0
2025-09-30 17:40:00+00:00,3847.195,3847.594,3847.025,3847.139,119,160,0
2025-09-30 17:41:00+00:00,3847.065,3848.037,3846.216,3847.38,316,160,0
2025-09-30 17:42:00+00:00,3847.372,3848.046,3847.195,3848.039,112,160,0
2025-09-30 17:43:00+00:00,3848.097,3848.331,3846.75,3846.811,199,160,0
2025-09-30 17:44:00+00:00,3846.805,3847.032,3844.608,3845.973,263,160,0
2025-09-30 17:45:00+00:00,3845.916,3846.257,3845.652,3846.218,206,160,0
2025-09-30 17:46:00+00:00,3846.174,3846.374,3843.345,3843.658,219,160,0
2025-09-30 17:47:00+00:00,3843.684,3844.072,3843.168,3843.993,191,160,0
2025-09-30 17:48:00+00:00,3844.01,3844.753,3843.543,3843.791,185,160,0
2025-09-30 17:49:00+00:00,3843.82,3844.504,3842.655,3843.006,192,160,0
2025-09-30 17:50:00+00:00,3842.997,3844.296,3842.977,3843.609,194,160,0
2025-09-30 17:51:00+00:00,3843.57,3844.438,3843.261,3844.265,164,160,0
2025-09-30 17:52:00+00:00,3844.302,3844.416,3843.29,3843.912,138,160,0
2025-09-30 17:53:00+00:00,3843.879,3844.237,3843.839,3843.923,93,160,0
2025-09-30 17:54:00+00:00,3843.836,3844.51,3843.638,3844.152,118,160,0
2025-09-30 17:55:00+00:00,3844.2,3844.826,3844.115,3844.233,127,160,0
2025-09-30 17:56:00+00:00,3844.202,3844.86,3843.522,3843.522,145,160,0
2025-09-30 17:57:00+00:00,3843.518,3843.927,3843.128,3843.682,139,160,0
2025-09-30 17:58:00+00:00,3843.672,3844.395,3843.672,3844.207,105,160,0
2025-09-30 17:59:00+00:00,3844.202,3844.234,3843.76,3844.106,105,160,0
2025-09-30 18:00:00+00:00,3844.094,3844.87,3843.837,3844.008,164,160,0
2025-09-30 18:01:00+00:00,3844.078,3844.147,3843.357,3843.413,118,160,0
2025-09-30 18:02:00+00:00,3843.409,3843.648,3842.87,3843.325,123,160,0
2025-09-30 18:03:00+00:00,3843.291,3843.504,3841.428,3841.718,151,160,0
2025-09-30 18:04:00+00:00,3841.747,3842.064,3840.556,3840.704,244,160,0
2025-09-30 18:05:00+00:00,3840.701,3841.567,3840.602,3841.148,169,160,0
2025-09-30 18:06:00+00:00,3841.184,3841.561,3839.853,3840.25,177,160,0
2025-09-30 18:07:00+00:00,3840.209,3840.622,3839.755,3840.083,159,160,0
2025-09-30 18:08:00+00:00,3840.088,3840.571,3839.656,3840.415,131,160,0
2025-09-30 18:09:00+00:00,3840.374,3841.183,3840.35,3840.636,139,160,0
2025-09-30 18:10:00+00:00,3840.651,3840.963,3840.125,3840.6,108,160,0
2025-09-30 18:11:00+00:00,3840.662,3840.665,3839.904,3840.231,136,160,0
2025-09-30 18:12:00+00:00,3840.271,3840.752,3840.24,3840.551,112,160,0
2025-09-30 18:13:00+00:00,3840.518,3840.937,3840.346,3840.754,110,160,0
2025-09-30 18:14:00+00:00,3840.827,3841.442,3840.646,3841.033,132,160,0
2025-09-30 18:15:00+00:00,3841.052,3841.557,3840.687,3841.465,122,160,0
2025-09-30 18:16:00+00:00,3841.372,3841.774,3841.079,3841.329,113,160,0
2025-09-30 18:17:00+00:00,3841.342,3841.89,3840.501,3841.817,137,160,0
2025-09-30 18:18:00+00:00,3841.851,3843.208,3841.851,3843.004,155,160,0
2025-09-30 18:19:00+00:00,3842.896,3843.417,3842.896,3843.099,86,160,0
2025-09-30 18:20:00+00:00,3843.064,3843.758,3842.614,3843.754,146,160,0
2025-09-30 18:21:00+00:00,3843.727,3845.599,3843.545,3845.599,164,160,0
2025-09-30 18:22:00+00:00,3845.612,3845.785,3844.316,3844.423,219,160,0
2025-09-30 18:23:00+00:00,3844.386,3844.459,3843.182,3844.187,144,160,0
2025-09-30 18:24:00+00:00,3844.211,3844.334,3843.449,3844.083,148,160,0
2025-09-30 18:25:00+00:00,3844.108,3846.227,3844.0,3846.184,164,160,0
2025-09-30 18:26:00+00:00,3846.216,3846.394,3845.373,3845.517,136,160,0
2025-09-30 18:27:00+00:00,3845.417,3845.91,3845.159,3845.621,130,160,0
2025-09-30 18:28:00+00:00,3845.548,3846.418,3845.448,3845.992,164,160,0
2025-09-30 18:29:00+00:00,3846.027,3846.214,3845.169,3846.074,154,160,0
2025-09-30 18:30:00+00:00,3846.093,3846.458,3845.545,3845.79,132,160,0
2025-09-30 18:31:00+00:00,3845.777,3846.281,3845.687,3846.223,122,160,0
2025-09-30 18:32:00+00:00,3846.212,3846.212,3845.472,3845.731,110,160,0
2025-09-30 18:33:00+00:00,3845.643,3845.747,3843.751,3844.272,182,160,0
2025-09-30 18:34:00+00:00,3844.299,3845.359,3844.027,3844.704,146,160,0
2025-09-30 18:35:00+00:00,3844.669,3845.188,3844.558,3844.992,117,160,0
2025-09-30 18:36:00+00:00,3844.991,3845.257,3844.076,3844.871,150,160,0
2025-09-30 18:37:00+00:00,3844.831,3846.09,3844.752,3845.263,171,160,0
2025-09-30 18:38:00+00:00,3845.279,3845.43,3844.783,3845.137,102,160,0
2025-09-30 18:39:00+00:00,3845.141,3846.021,3844.974,3845.788,113,160,0
2025-09-30 18:40:00+00:00,3845.828,3846.497,3845.784,3846.35,105,160,0
2025-09-30 18:41:00+00:00,3846.29,3846.29,3845.611,3845.977,106,160,0
2025-09-30 18:42:00+00:00,3845.99,3846.342,3845.685,3845.694,95,160,0
2025-09-30 18:43:00+00:00,3845.817,3845.995,3845.538,3845.62,72,160,0
2025-09-30 18:44:00+00:00,3845.689,3846.023,3845.222,3845.555,106,160,0
2025-09-30 18:45:00+00:00,3845.609,3845.628,3845.096,3845.279,90,160,0
2025-09-30 18:46:00+00:00,3845.27,3846.329,3845.27,3845.847,121,160,0
2025-09-30 18:47:00+00:00,3845.871,3846.747,3845.786,3846.747,94,160,0
2025-09-30 18:48:00+00:00,3846.776,3848.095,3846.688,3847.561,184,160,0
2025-09-30 18:49:00+00:00,3847.583,3847.993,3847.465,3847.649,119,160,0
2025-09-30 18:50:00+00:00,3847.688,3848.043,3847.263,3847.618,139,160,0
2025-09-30 18:51:00+00:00,3847.617,3848.032,3847.508,3848.014,92,160,0
2025-09-30 18:52:00+00:00,3848.006,3848.854,3848.006,3848.651,99,160,0
2025-09-30 18:53:00+00:00,3848.646,3848.983,3847.954,3848.081,97,160,0
2025-09-30 18:54:00+00:00,3848.103,3848.419,3847.963,3848.084,84,160,0
2025-09-30 18:55:00+00:00,3848.119,3848.756,3848.119,3848.51,85,160,0
2025-09-30 18:56:00+00:00,3848.531,3848.82,3848.268,3848.617,91,160,0
2025-09-30 18:57:00+00:00,3848.602,3848.695,3848.188,3848.446,86,160,0
2025-09-30 18:58:00+00:00,3848.447,3848.769,3848.196,3848.371,120,160,0
2025-09-30 18:59:00+00:00,3848.365,3848.558,3847.859,3847.902,100,160,0
2025-09-30 19:00:00+00:00,3847.933,3848.592,3847.115,3848.592,181,160,0
2025-09-30 19:01:00+00:00,3848.616,3849.194,3848.07,3849.095,183,160,0
2025-09-30 19:02:00+00:00,3849.13,3850.711,3849.13,3850.374,219,160,0
2025-09-30 19:03:00+00:00,3850.486,3850.607,3849.59,3849.87,138,160,0
2025-09-30 19:04:00+00:00,3849.862,3850.027,3848.585,3849.22,137,160,0
2025-09-30 19:05:00+00:00,3849.26,3849.41,3848.397,3848.851,146,160,0
2025-09-30 19:06:00+00:00,3848.85,3849.289,3848.728,3848.884,115,160,0
2025-09-30 19:07:00+00:00,3848.862,3849.938,3848.862,3849.635,105,160,0
2025-09-30 19:08:00+00:00,3849.641,3849.766,3849.212,3849.339,92,160,0
2025-09-30 19:09:00+00:00,3849.391,3850.116,3848.767,3849.937,124,160,0
2025-09-30 19:10:00+00:00,3849.952,3850.194,3849.163,3850.194,144,160,0
2025-09-30 19:11:00+00:00,3850.192,3850.342,3849.347,3849.683,93,160,0
2025-09-30 19:12:00+00:00,3849.728,3850.189,3849.378,3850.189,115,160,0
2025-09-30 19:13:00+00:00,3850.213,3850.362,3849.953,3850.293,81,160,0
2025-09-30 19:14:00+00:00,3850.228,3850.261,3849.824,3850.184,80,160,0
2025-09-30 19:15:00+00:00,3850.194,3850.471,3850.117,3850.284,78,160,0
2025-09-30 19:16:00+00:00,3850.339,3850.844,3850.218,3850.248,85,160,0
2025-09-30 19:17:00+00:00,3850.246,3850.752,3850.214,3850.301,72,160,0
2025-09-30 19:18:00+00:00,3850.313,3851.734,3850.296,3851.105,213,160,0
2025-09-30 19:19:00+00:00,3851.064,3851.428,3850.747,3851.298,100,160,0
2025-09-30 19:20:00+00:00,3851.296,3853.111,3851.296,3853.111,126,160,0
2025-09-30 19:21:00+00:00,3853.006,3853.357,3852.689,3852.999,115,160,0
2025-09-30 19:22:00+00:00,3853.002,3853.982,3852.968,3853.96,99,160,0
2025-09-30 19:23:00+00:00,3853.919,3854.73,3853.512,3854.075,144,160,0
2025-09-30 19:24:00+00:00,3854.114,3854.351,3853.778,3854.208,110,160,0
2025-09-30 19:25:00+00:00,3854.162,3854.162,3853.683,3854.086,112,160,0
2025-09-30 19:26:00+00:00,3854.074,3854.107,3853.411,3853.762,108,160,0
2025-09-30 19:27:00+00:00,3853.733,3853.778,3852.907,3853.061,143,160,0
2025-09-30 19:28:00+00:00,3853.143,3853.584,3852.832,3853.11,123,160,0
2025-09-30 19:29:00+00:00,3853.172,3853.627,3852.878,3853.27,137,160,0
2025-09-30 19:30:00+00:00,3853.259,3854.39,3853.259,3854.002,113,160,0
2025-09-30 19:31:00+00:00,3854.013,3854.514,3853.845,3854.514,88,160,0
2025-09-30 19:32:00+00:00,3854.488,3854.58,3853.986,3854.316,106,160,0
2025-09-30 19:33:00+00:00,3854.244,3854.677,3854.244,3854.512,92,160,0
2025-09-30 19:34:00+00:00,3854.457,3854.533,3853.564,3853.564,113,160,0
2025-09-30 19:35:00+00:00,3853.69,3854.752,3853.679,3854.464,122,160,0
2025-09-30 19:36:00+00:00,3854.51,3854.659,3853.754,3854.12,113,160,0
2025-09-30 19:37:00+00:00,3854.141,3854.831,3854.082,3854.719,88,160,0
2025-09-30 19:38:00+00:00,3854.734,3854.778,3854.277,3854.778,82,160,0
2025-09-30 19:39:00+00:00,3854.861,3855.338,3854.861,3855.286,94,160,0
2025-09-30 19:40:00+00:00,3855.335,3855.367,3854.912,3855.138,95,160,0
2025-09-30 19:41:00+00:00,3855.167,3855.445,3854.827,3855.2,95,160,0
2025-09-30 19:42:00+00:00,3855.223,3855.461,3854.93,3855.199,86,160,0
2025-09-30 19:43:00+00:00,3855.154,3855.333,3854.935,3855.198,75,160,0
2025-09-30 19:44:00+00:00,3855.201,3855.229,3854.861,3855.006,100,160,0
2025-09-30 19:45:00+00:00,3855.091,3855.191,3854.366,3854.946,124,160,0
2025-09-30 19:46:00+00:00,3854.962,3855.306,3854.752,3854.831,131,160,0
2025-09-30 19:47:00+00:00,3854.805,3855.436,3854.558,3855.315,138,160,0
2025-09-30 19:48:00+00:00,3855.284,3855.485,3854.469,3854.47,110,160,0
2025-09-30 19:49:00+00:00,3854.507,3855.276,3854.507,3855.145,112,160,0
2025-09-30 19:50:00+00:00,3855.11,3855.236,3854.521,3854.956,143,160,0
2025-09-30 19:51:00+00:00,3854.998,3857.145,3854.852,3856.943,207,160,0
2025-09-30 19:52:00+00:00,3856.919,3858.191,3856.858,3858.051,129,160,0
2025-09-30 19:53:00+00:00,3858.08,3859.336,3857.578,3859.182,162,160,0
2025-09-30 19:54:00+00:00,3859.222,3859.749,3858.954,3859.554,170,160,0
2025-09-30 19:55:00+00:00,3859.518,3860.745,3859.255,3860.632,202,160,0
2025-09-30 19:56:00+00:00,3860.595,3860.808,3858.156,3858.32,277,160,0
2025-09-30 19:57:00+00:00,3858.287,3859.748,3857.264,3859.01,305,160,0
2025-09-30 19:58:00+00:00,3858.983,3860.207,3858.957,3859.728,219,160,0
2025-09-30 19:59:00+00:00,3859.684,3859.684,3858.567,3859.05,244,160,0
2025-09-30 20:00:00+00:00,3859.09,3859.231,3855.531,3855.64,334,160,0
2025-09-30 20:01:00+00:00,3855.686,3858.126,3855.686,3857.091,262,160,0
2025-09-30 20:02:00+00:00,3857.063,3857.185,3854.641,3855.496,222,160,0
2025-09-30 20:03:00+00:00,3855.451,3855.848,3853.336,3853.389,275,160,0
2025-09-30 20:04:00+00:00,3853.435,3855.177,3853.435,3854.917,188,160,0
2025-09-30 20:05:00+00:00,3854.906,3854.906,3850.714,3850.761,271,160,0
2025-09-30 20:06:00+00:00,3850.814,3853.839,3850.746,3853.627,236,160,0
2025-09-30 20:07:00+00:00,3853.608,3853.735,3851.679,3852.964,202,160,0
2025-09-30 20:08:00+00:00,3852.958,3854.026,3852.824,3854.007,165,160,0
2025-09-30 20:09:00+00:00,3853.927,3854.057,3852.013,3852.049,177,160,0
2025-09-30 20:10:00+00:00,3851.971,3851.971,3851.133,3851.282,196,160,0
2025-09-30 20:11:00+00:00,3851.248,3852.2,3851.061,3852.007,136,160,0
2025-09-30 20:12:00+00:00,3851.979,3852.908,3851.278,3852.629,146,160,0
2025-09-30 20:13:00+00:00,3852.523,3853.733,3852.523,3853.482,138,160,0
2025-09-30 20:14:00+00:00,3853.469,3853.469,3852.726,3853.159,116,160,0
2025-09-30 20:15:00+00:00,3853.116,3853.887,3852.213,3852.862,188,160,0
2025-09-30 20:16:00+00:00,3852.838,3853.176,3852.578,3852.924,93,160,0
2025-09-30 20:17:00+00:00,3852.958,3855.177,3852.872,3854.406,161,160,0
2025-09-30 20:18:00+00:00,3854.451,3855.295,3854.369,3854.431,167,160,0
2025-09-30 20:19:00+00:00,3854.411,3854.425,3853.54,3853.961,135,160,0
2025-09-30 20:20:00+00:00,3854.001,3854.949,3853.913,3854.563,106,160,0
2025-09-30 20:21:00+00:00,3854.51,3854.702,3854.139,3854.414,102,160,0
2025-09-30 20:22:00+00:00,3854.374,3854.552,3853.849,3854.429,107,160,0
2025-09-30 20:23:00+00:00,3854.38,3854.38,3853.824,3854.088,94,160,0
2025-09-30 20:24:00+00:00,3854.102,3855.239,3854.071,3854.742,113,160,0
2025-09-30 20:25:00+00:00,3854.732,3855.501,3853.819,3854.348,140,160,0
2025-09-30 20:26:00+00:00,3854.338,3855.176,3853.971,3854.931,118,160,0
2025-09-30 20:27:00+00:00,3854.886,3854.982,3854.294,3854.63,81,160,0
2025-09-30 20:28:00+00:00,3854.56,3854.844,3854.016,3854.257,98,160,0
2025-09-30 20:29:00+00:00,3854.262,3855.318,3854.193,3855.31,87,160,0
2025-09-30 20:30:00+00:00,3855.31,3855.562,3854.97,3855.177,74,160,0
2025-09-30 20:31:00+00:00,3855.156,3855.574,3854.772,3855.401,107,160,0
2025-09-30 20:32:00+00:00,3855.424,3856.159,3855.381,3856.085,116,160,0
2025-09-30 20:33:00+00:00,3856.044,3856.044,3855.333,3855.795,126,160,0
2025-09-30 20:34:00+00:00,3855.809,3856.199,3855.596,3855.674,92,160,0
2025-09-30 20:35:00+00:00,3855.678,3856.418,3855.678,3856.205,89,160,0
2025-09-30 20:36:00+00:00,3856.251,3856.886,3855.917,3856.785,120,160,0
2025-09-30 20:37:00+00:00,3856.747,3858.538,3856.564,3858.489,184,160,0
2025-09-30 20:38:00+00:00,3858.504,3858.504,3857.488,3857.905,144,160,0
2025-09-30 20:39:00+00:00,3857.993,3858.964,3857.707,3857.707,127,160,0
