time,open,high,low,close,volume,spread,real_volume
2024-10-31 17:00:00+00:00,2740.762,2740.991,2740.323,2740.457,170,160,0
2024-10-31 17:01:00+00:00,2740.539,2741.266,2740.491,2741.266,142,160,0
2024-10-31 17:02:00+00:00,2741.227,2741.722,2740.934,2741.476,123,160,0
2024-10-31 17:03:00+00:00,2741.482,2742.188,2741.285,2742.018,125,159,0
2024-10-31 17:04:00+00:00,2742.028,2742.254,2741.512,2741.685,142,160,0
2024-10-31 17:05:00+00:00,2741.73,2742.331,2741.73,2741.799,114,160,0
2024-10-31 17:06:00+00:00,2741.832,2741.899,2741.36,2741.781,111,159,0
2024-10-31 17:07:00+00:00,2741.787,2742.116,2741.431,2741.444,131,160,0
2024-10-31 17:08:00+00:00,2741.436,2741.843,2741.303,2741.793,100,160,0
2024-10-31 17:09:00+00:00,2741.72,2742.02,2741.622,2741.804,107,160,0
2024-10-31 17:10:00+00:00,2741.798,2742.574,2741.584,2742.461,156,160,0
2024-10-31 17:11:00+00:00,2742.497,2742.956,2742.346,2742.897,134,160,0
2024-10-31 17:12:00+00:00,2742.921,2742.921,2742.415,2742.464,113,159,0
2024-10-31 17:13:00+00:00,2742.469,2742.973,2742.407,2742.469,86,160,0
2024-10-31 17:14:00+00:00,2742.538,2742.627,2742.253,2742.426,108,160,0
2024-10-31 17:15:00+00:00,2742.493,2742.856,2741.777,2741.777,132,160,0
2024-10-31 17:16:00+00:00,2741.816,2742.683,2741.776,2742.512,123,160,0
2024-10-31 17:17:00+00:00,2742.506,2743.743,2742.289,2743.514,171,160,0
2024-10-31 17:18:00+00:00,2743.527,2743.815,2743.247,2743.555,132,160,0
2024-10-31 17:19:00+00:00,2743.481,2743.648,2743.266,2743.309,86,160,0
2024-10-31 17:20:00+00:00,2743.336,2743.57,2742.919,2742.934,111,160,0
2024-10-31 17:21:00+00:00,2742.94,2742.94,2742.463,2742.828,97,160,0
2024-10-31 17:22:00+00:00,2742.886,2743.027,2742.15,2742.647,104,160,0
2024-10-31 17:23:00+00:00,2742.666,2743.024,2742.153,2742.31,109,160,0
2024-10-31 17:24:00+00:00,2742.354,2742.88,2742.226,2742.484,137,160,0
2024-10-31 17:25:00+00:00,2742.445,2743.364,2742.348,2742.639,140,160,0
2024-10-31 17:26:00+00:00,2742.642,2742.686,2741.178,2741.338,148,159,0
2024-10-31 17:27:00+00:00,2741.292,2741.346,2740.181,2740.559,160,160,0
2024-10-31 17:28:00+00:00,2740.517,2740.693,2739.37,2739.429,169,160,0
2024-10-31 17:29:00+00:00,2739.405,2739.719,2738.65,2739.294,223,159,0
2024-10-31 17:30:00+00:00,2739.252,2739.689,2738.855,2739.147,164,160,0
2024-10-31 17:31:00+00:00,2739.103,2740.123,2738.668,2739.913,176,160,0
2024-10-31 17:32:00+00:00,2739.925,2740.286,2739.179,2739.575,152,160,0
2024-10-31 17:33:00+00:00,2739.607,2741.036,2739.607,2740.893,192,160,0
2024-10-31 17:34:00+00:00,2740.883,2741.344,2740.726,2740.928,115,160,0
2024-10-31 17:35:00+00:00,2740.926,2741.13,2740.647,2740.843,113,160,0
2024-10-31 17:36:00+00:00,2740.863,2741.125,2740.477,2741.079,93,160,0
2024-10-31 17:37:00+00:00,2741.078,2741.145,2740.391,2740.719,102,160,0
2024-10-31 17:38:00+00:00,2740.663,2740.735,2740.24,2740.412,93,160,0
2024-10-31 17:39:00+00:00,2740.418,2740.728,2740.281,2740.66,77,160,0
2024-10-31 17:40:00+00:00,2740.652,2740.829,2740.394,2740.432,96,160,0
2024-10-31 17:41:00+00:00,2740.45,2740.835,2740.183,2740.777,121,160,0
2024-10-31 17:42:00+00:00,2740.763,2741.039,2740.597,2740.918,101,160,0
2024-10-31 17:43:00+00:00,2740.914,2741.238,2740.658,2740.758,86,160,0
2024-10-31 17:44:00+00:00,2740.723,2740.89,2740.203,2740.203,76,160,0
2024-10-31 17:45:00+00:00,2740.171,2740.266,2739.083,2739.243,146,160,0
2024-10-31 17:46:00+00:00,2739.209,2739.226,2738.289,2738.393,109,160,0
2024-10-31 17:47:00+00:00,2738.389,2738.955,2738.206,2738.224,125,160,0
2024-10-31 17:48:00+00:00,2738.331,2738.966,2738.331,2738.74,105,160,0
2024-10-31 17:49:00+00:00,2738.742,2739.454,2738.511,2739.366,107,160,0
2024-10-31 17:50:00+00:00,2739.282,2739.307,2738.82,2738.88,124,159,0
2024-10-31 17:51:00+00:00,2738.848,2738.944,2738.401,2738.6,88,160,0
2024-10-31 17:52:00+00:00,2738.602,2739.299,2738.568,2739.128,109,160,0
2024-10-31 17:53:00+00:00,2739.131,2739.54,2738.769,2739.54,120,160,0
2024-10-31 17:54:00+00:00,2739.588,2739.679,2738.98,2739.1,99,160,0
2024-10-31 17:55:00+00:00,2739.035,2739.234,2738.324,2738.716,165,160,0
2024-10-31 17:56:00+00:00,2738.728,2739.07,2738.621,2738.894,86,160,0
2024-10-31 17:57:00+00:00,2738.894,2738.952,2738.36,2738.829,104,160,0
2024-10-31 17:58:00+00:00,2738.832,2739.537,2738.674,2739.475,79,160,0
2024-10-31 17:59:00+00:00,2739.523,2739.649,2739.082,2739.573,107,160,0
2024-10-31 18:00:00+00:00,2739.568,2740.061,2739.568,2739.873,107,160,0
2024-10-31 18:01:00+00:00,2739.945,2740.554,2739.803,2740.504,94,160,0
2024-10-31 18:02:00+00:00,2740.473,2740.474,2739.953,2739.978,82,160,0
2024-10-31 18:03:00+00:00,2740.006,2740.694,2740.006,2740.472,108,160,0
2024-10-31 18:04:00+00:00,2740.469,2740.803,2740.469,2740.803,90,160,0
2024-10-31 18:05:00+00:00,2740.772,2741.532,2740.756,2741.532,140,160,0
2024-10-31 18:06:00+00:00,2741.493,2742.155,2741.455,2742.093,91,160,0
2024-10-31 18:07:00+00:00,2742.052,2742.149,2741.723,2741.744,104,160,0
2024-10-31 18:08:00+00:00,2741.746,2741.973,2741.639,2741.747,104,160,0
2024-10-31 18:09:00+00:00,2741.786,2741.921,2741.613,2741.634,72,160,0
2024-10-31 18:10:00+00:00,2741.6,2742.051,2741.342,2741.993,102,160,0
2024-10-31 18:11:00+00:00,2741.98,2742.199,2741.703,2742.09,95,160,0
2024-10-31 18:12:00+00:00,2742.084,2742.104,2741.623,2741.75,150,159,0
2024-10-31 18:13:00+00:00,2741.791,2741.86,2741.139,2741.263,113,160,0
2024-10-31 18:14:00+00:00,2741.221,2741.859,2741.221,2741.859,73,160,0
2024-10-31 18:15:00+00:00,2741.849,2741.869,2741.168,2741.184,98,160,0
2024-10-31 18:16:00+00:00,2741.145,2741.691,2741.145,2741.691,84,160,0
2024-10-31 18:17:00+00:00,2741.715,2741.81,2741.422,2741.575,101,160,0
2024-10-31 18:18:00+00:00,2741.577,2741.607,2741.328,2741.338,61,160,0
2024-10-31 18:19:00+00:00,2741.387,2741.548,2741.207,2741.352,85,160,0
2024-10-31 18:20:00+00:00,2741.337,2741.747,2741.196,2741.512,107,160,0
2024-10-31 18:21:00+00:00,2741.513,2741.664,2741.054,2741.098,97,160,0
2024-10-31 18:22:00+00:00,2741.103,2741.313,2740.857,2741.034,91,160,0
2024-10-31 18:23:00+00:00,2741.021,2741.113,2740.741,2740.947,79,160,0
2024-10-31 18:24:00+00:00,2740.974,2741.294,2740.957,2741.039,89,159,0
2024-10-31 18:25:00+00:00,2741.081,2741.229,2740.618,2740.709,84,160,0
2024-10-31 18:26:00+00:00,2740.715,2741.133,2740.635,2740.802,89,160,0
2024-10-31 18:27:00+00:00,2740.8,2741.052,2740.518,2740.838,91,160,0
2024-10-31 18:28:00+00:00,2740.87,2741.397,2740.867,2741.348,92,160,0
2024-10-31 18:29:00+00:00,2741.31,2741.61,2741.155,2741.258,95,160,0
2024-10-31 18:30:00+00:00,2741.229,2741.958,2741.229,2741.887,109,160,0
2024-10-31 18:31:00+00:00,2741.843,2741.986,2741.119,2741.215,108,160,0
2024-10-31 18:32:00+00:00,2741.219,2741.644,2740.853,2741.527,91,160,0
2024-10-31 18:33:00+00:00,2741.563,2745.735,2741.422,2745.215,610,160,0
2024-10-31 18:34:00+00:00,2745.151,2746.127,2744.636,2745.941,440,160,0
2024-10-31 18:35:00+00:00,2745.905,2746.949,2745.334,2746.54,314,160,0
2024-10-31 18:36:00+00:00,2746.578,2747.605,2745.885,2746.75,286,160,0
2024-10-31 18:37:00+00:00,2746.775,2747.832,2746.153,2747.265,306,160,0
2024-10-31 18:38:00+00:00,2747.241,2747.523,2745.29,2746.483,286,160,0
2024-10-31 18:39:00+00:00,2746.532,2747.185,2746.425,2746.554,206,160,0
2024-10-31 18:40:00+00:00,2746.593,2747.101,2746.313,2746.352,166,160,0
2024-10-31 18:41:00+00:00,2746.317,2746.501,2745.026,2745.303,169,159,0
2024-10-31 18:42:00+00:00,2745.337,2745.344,2744.191,2744.585,173,160,0
